GEO,POB,SEX,LMS,ROY,COC,AGE,TIME,PROVIDER,VALUE,FLAGS,FOOTNOTES
ITC16,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITC17,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITC18,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITC2,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITC20,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITC3,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITC31,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITC32,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITC33,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITC34,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITC4,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITC41,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITC42,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITC43,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITC44,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITC46,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITC47,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITC48,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITC49,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITC4A,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITC4B,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITC4C,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITC4D,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITF,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITF1,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITF11,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITF12,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITF13,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITF14,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITF2,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITF21,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITF22,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITF3,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITF31,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITF32,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITF33,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITF34,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITF35,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITF4,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITF43,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITF44,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITF45,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITF46,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITF47,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITF48,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITF5,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITF51,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITF52,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITF6,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITF61,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITF62,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITF63,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITF64,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITF65,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITG,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITG1,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITG11,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITG12,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITG13,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITG14,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITG15,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITG16,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITG17,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITG18,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITG19,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITG2,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITG25,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITG26,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITG27,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITG28,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITG29,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITG2A,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITG2B,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITG2C,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITH,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITH1,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITH10,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITH2,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITH20,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITH3,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITH31,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITH32,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITH33,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITH34,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITH35,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITH36,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITH37,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITH4,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITH41,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITH42,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITH43,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITH44,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITH5,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITH51,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITH52,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITH53,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITH54,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITH55,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITH56,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITH57,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITH58,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITH59,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITI,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITI1,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITI11,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITI12,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITI13,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITI14,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITI15,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITI16,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITI17,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITI18,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITI19,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITI1A,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITI2,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITI21,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITI22,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITI3,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITI31,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITI32,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITI33,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITI34,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITI35,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITI4,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITI41,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITI42,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITI43,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITI44,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITI45,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITZ,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITZZ,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITZZZ,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
IT,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITC,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITC1,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITC11,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITC12,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITC13,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITC14,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITC15,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITC16,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITC17,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITC18,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITC2,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITC20,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITC3,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITC31,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITC32,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITC33,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITC34,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITC4,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITC41,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITC42,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITC43,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITC44,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITC46,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITC47,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITC48,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITC49,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITC4A,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITC4B,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITC4C,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITC4D,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITF,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITF1,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITF11,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITF12,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITF13,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITF14,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITF2,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITF21,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITF22,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITF3,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITF31,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITF32,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITF33,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITF34,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITF35,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITF4,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITF43,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITF44,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITF45,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITF46,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITF47,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITF48,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITF5,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITF51,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITF52,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITF6,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITF61,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITF62,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITF63,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITF64,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITF65,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITG,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITG1,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITG11,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITG12,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITG13,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITG14,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITG15,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITG16,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITG17,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITG18,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITG19,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITG2,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITG25,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITG26,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITG27,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITG28,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITG29,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITG2A,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITG2B,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITG2C,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITH,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITH1,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITH10,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITH2,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITH20,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITH3,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITH31,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITH32,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITH33,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITH34,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITH35,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITH36,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITH37,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITH4,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITH41,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITH42,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITH43,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITH44,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITH5,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITH51,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITH52,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITH53,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITH54,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITH55,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITH56,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITH57,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITH58,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITH59,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITI,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITI1,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITI11,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITI12,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITI13,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITI14,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITI15,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITI16,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITI17,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITI18,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITI19,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITI1A,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITI2,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITI21,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITI22,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITI3,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITI31,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITI32,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITI33,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITI34,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITI35,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITI4,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITI41,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITI42,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITI43,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITI44,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITI45,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITZ,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITZZ,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ITZZZ,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Italy,0,,,
ES,NAT,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Spain,41153550,,,
ES1,NAT,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Spain,4152730,,,
ES11,NAT,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Spain,2593930,,,
ES111,NAT,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Spain,1071400,,,
ES112,NAT,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Spain,329275,,,
ES113,NAT,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Spain,299585,,,
ES114,NAT,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Spain,893670,,,
ES12,NAT,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Spain,1010395,,,
ES120,NAT,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Spain,1010395,,,
ES13,NAT,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Spain,548410,,,
ES130,NAT,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Spain,548410,,,
ES2,NAT,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Spain,4056180,,,
ES21,NAT,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Spain,2033250,,,
ES211,NAT,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Spain,291565,,,
ES212,NAT,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Spain,663545,,,
ES213,NAT,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Spain,1078140,,,
ES22,NAT,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Spain,567930,,,
ES220,NAT,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Spain,567930,,,
ES23,NAT,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Spain,277390,,,
ES230,NAT,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Spain,277390,,,
ES24,NAT,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Spain,1177615,,,
ES241,NAT,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Spain,199370,,,
ES242,NAT,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Spain,126770,,,
ES243,NAT,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,Spain,851475,,,
